feature,correlacao_raw,correlacao_log,tipo,coluna_origem,correlacao_usada,abs_correlacao_usada,possivel_vazamento_target
proc__formaContratacao_Chamada pública / credenciamento,0.08228088962583299,0.07262150240630474,one_hot,proc__formaContratacao,0.08228088962583299,0.08228088962583299,False
agg__itensVencedores__valorTotalReferencia__sum,0.07241170214838202,0.13580379368356243,numerica,agg__itensVencedores__valorTotalReferencia__sum,0.07241170214838202,0.07241170214838202,True
proc__nomeEntidade_FUNDO MUNICIPAL SANEAMENTO BÁSICO DE CRICIÚMA-FUNSAB,0.07181098231118416,0.04936731924581186,one_hot,proc__nomeEntidade,0.07181098231118416,0.07181098231118416,False
proc__modalidade_Concorrência eletrônica,0.07119543724415893,0.07322751232258015,one_hot,proc__modalidade,0.07119543724415893,0.07119543724415893,False
proc__formaJulgamento_infrequent_sklearn,0.06846878354966378,0.016180422140813215,one_hot,proc__formaJulgamento,0.06846878354966378,0.06846878354966378,False
proc__modalidade_Outras Modalidades,0.0630336357959202,0.0806400790099519,one_hot,proc__modalidade,0.0630336357959202,0.0630336357959202,False
agg__itensVencedores__quantidade__min,0.05994886008615021,0.060671304907792045,numerica,agg__itensVencedores__quantidade__min,0.05994886008615021,0.05994886008615021,True
proc__modalidade_Pregão presencial,-0.05745294388911157,-0.21656882044997103,one_hot,proc__modalidade,-0.05745294388911157,0.05745294388911157,False
dias_criacao_ate_homologacao,0.05676597085427852,0.18731215965219783,numerica,dias_criacao_ate_homologacao,0.05676597085427852,0.05676597085427852,False
proc__registroPrecos_NÃO,0.05209903128094728,0.12531916811913782,one_hot,proc__registroPrecos,0.05209903128094728,0.05209903128094728,False
proc__registroPrecos_SIM,-0.05209903128077574,-0.12531916811886756,one_hot,proc__registroPrecos,-0.05209903128077574,0.05209903128077574,False
item__quantidade,0.05176091922382342,0.14376394249569957,numerica,item__quantidade,0.05176091922382342,0.05176091922382342,False
agg__itensVencedores__codigo__mean,0.050181611896315995,0.26130475293426847,numerica,agg__itensVencedores__codigo__mean,0.050181611896315995,0.050181611896315995,True
agg__participantes__representanteCertame__nunique__missing,0.048673363027782794,0.1741221566597189,missing_indicator,agg__participantes__representanteCertame__nunique,0.048673363027782794,0.048673363027782794,False
agg__itensVencedores__quantidade__mean,0.04855716231634675,0.16327121063074101,numerica,agg__itensVencedores__quantidade__mean,0.04855716231634675,0.04855716231634675,True
agg__contratos__numero__sum__missing,-0.04803226131565816,-0.11489192037551774,missing_indicator,agg__contratos__numero__sum,-0.04803226131565816,0.04803226131565816,False
agg__contratos__numero__mean__missing,-0.04803226131565816,-0.11489192037551774,missing_indicator,agg__contratos__numero__mean,-0.04803226131565816,0.04803226131565816,False
agg__contratos__numero__max__missing,-0.04803226131565816,-0.11489192037551774,missing_indicator,agg__contratos__numero__max,-0.04803226131565816,0.04803226131565816,False
agg__contratos__numero__min__missing,-0.04803226131565816,-0.11489192037551774,missing_indicator,agg__contratos__numero__min,-0.04803226131565816,0.04803226131565816,False
agg__participantes__responsavelFornecedor__nunique__missing,0.04800185117898424,0.17545381186203432,missing_indicator,agg__participantes__responsavelFornecedor__nunique,0.04800185117898424,0.04800185117898424,False
proc__formaJulgamento_MENOR PRECO,0.04785810067732593,0.051692730875694065,one_hot,proc__formaJulgamento,0.04785810067732593,0.04785810067732593,False
agg__contratos__valor__max__missing,-0.04765937654093229,-0.1142570720298646,missing_indicator,agg__contratos__valor__max,-0.04765937654093229,0.04765937654093229,False
agg__contratos__ano__sum__missing,-0.04765937654093229,-0.1142570720298646,missing_indicator,agg__contratos__ano__sum,-0.04765937654093229,0.04765937654093229,False
agg__contratos__valor__sum__missing,-0.04765937654093229,-0.1142570720298646,missing_indicator,agg__contratos__valor__sum,-0.04765937654093229,0.04765937654093229,False
agg__contratos__nomeEntidade__nunique__missing,-0.04765937654093229,-0.1142570720298646,missing_indicator,agg__contratos__nomeEntidade__nunique,-0.04765937654093229,0.04765937654093229,False
agg__contratos__objeto__nunique__missing,-0.04765937654093229,-0.1142570720298646,missing_indicator,agg__contratos__objeto__nunique,-0.04765937654093229,0.04765937654093229,False
agg__contratos__valor__min__missing,-0.04765937654093229,-0.1142570720298646,missing_indicator,agg__contratos__valor__min,-0.04765937654093229,0.04765937654093229,False
agg__contratos__ano__mean__missing,-0.04765937654093229,-0.1142570720298646,missing_indicator,agg__contratos__ano__mean,-0.04765937654093229,0.04765937654093229,False
agg__contratos__valor__mean__missing,-0.04765937654093229,-0.1142570720298646,missing_indicator,agg__contratos__valor__mean,-0.04765937654093229,0.04765937654093229,False
agg__contratos__ano__max__missing,-0.04765937654093229,-0.1142570720298646,missing_indicator,agg__contratos__ano__max,-0.04765937654093229,0.04765937654093229,False
agg__contratos__ano__min__missing,-0.04765937654093229,-0.1142570720298646,missing_indicator,agg__contratos__ano__min,-0.04765937654093229,0.04765937654093229,False
agg__contratos__numero__nunique__missing,-0.04765937654093229,-0.1142570720298646,missing_indicator,agg__contratos__numero__nunique,-0.04765937654093229,0.04765937654093229,False
agg__contratos__nomeContratado__nunique__missing,-0.04765937654093229,-0.1142570720298646,missing_indicator,agg__contratos__nomeContratado__nunique,-0.04765937654093229,0.04765937654093229,False
agg__contratos__cnpjCpfContratado__nunique__missing,-0.04765937654093229,-0.1142570720298646,missing_indicator,agg__contratos__cnpjCpfContratado__nunique,-0.04765937654093229,0.04765937654093229,False
proc__tipoObjeto_Compras e Serviços,-0.04704168435190863,-0.21504732765027504,one_hot,proc__tipoObjeto,-0.04704168435190863,0.04704168435190863,False
tfidf__item__descricao__da,0.04611512969992224,0.06274032023935613,tfidf,item__descricao,0.04611512969992224,0.04611512969992224,False
tfidf__proc__fundamentoLegal__22 ii,0.0442233001126873,0.13514024244744738,tfidf,proc__fundamentoLegal,0.0442233001126873,0.0442233001126873,False
item__codigo,0.043267630314663484,0.22867667600035804,numerica,item__codigo,0.043267630314663484,0.043267630314663484,False
agg__contratos__ano__max,0.042819716148772405,0.15338398556298014,numerica,agg__contratos__ano__max,0.042819716148772405,0.042819716148772405,False
agg__contratos__ano__mean,0.041163777744618865,0.14633128973856077,numerica,agg__contratos__ano__mean,0.041163777744618865,0.041163777744618865,False
tfidf__item__descricao__de,0.04060386896488096,0.18807172737418487,tfidf,item__descricao,0.04060386896488096,0.04060386896488096,False
tfidf__proc__objeto__aquisicoes,-0.039379806261709574,-0.211835338635439,tfidf,proc__objeto,-0.039379806261709574,0.039379806261709574,False
tfidf__proc__objeto__futuras,-0.03880599443478082,-0.1906204685544096,tfidf,proc__objeto,-0.03880599443478082,0.03880599443478082,False
agg__despesas__orgao__nunique__missing,0.03866233843296166,0.09748255502245569,missing_indicator,agg__despesas__orgao__nunique,0.03866233843296166,0.03866233843296166,False
agg__despesas__funcao__nunique__missing,0.03866233843296166,0.09748255502245569,missing_indicator,agg__despesas__funcao__nunique,0.03866233843296166,0.03866233843296166,False
agg__despesas__id__nunique__missing,0.03866233843296166,0.09748255502245569,missing_indicator,agg__despesas__id__nunique,0.03866233843296166,0.03866233843296166,False
agg__despesas__numeroElemento__nunique__missing,0.03866233843296166,0.09748255502245569,missing_indicator,agg__despesas__numeroElemento__nunique,0.03866233843296166,0.03866233843296166,False
agg__despesas__programa__nunique__missing,0.03866233843296166,0.09748255502245569,missing_indicator,agg__despesas__programa__nunique,0.03866233843296166,0.03866233843296166,False
agg__despesas__acao__nunique__missing,0.03866233843296166,0.09748255502245569,missing_indicator,agg__despesas__acao__nunique,0.03866233843296166,0.03866233843296166,False
agg__despesas__ano__mean__missing,0.03866233843296166,0.09748255502245569,missing_indicator,agg__despesas__ano__mean,0.03866233843296166,0.03866233843296166,False
agg__despesas__ano__min__missing,0.03866233843296166,0.09748255502245569,missing_indicator,agg__despesas__ano__min,0.03866233843296166,0.03866233843296166,False
agg__despesas__ano__sum__missing,0.03866233843296166,0.09748255502245569,missing_indicator,agg__despesas__ano__sum,0.03866233843296166,0.03866233843296166,False
agg__despesas__id__sum__missing,0.03866233843296166,0.09748255502245569,missing_indicator,agg__despesas__id__sum,0.03866233843296166,0.03866233843296166,False
agg__despesas__id__min__missing,0.03866233843296166,0.09748255502245569,missing_indicator,agg__despesas__id__min,0.03866233843296166,0.03866233843296166,False
agg__despesas__subfuncao__nunique__missing,0.03866233843296166,0.09748255502245569,missing_indicator,agg__despesas__subfuncao__nunique,0.03866233843296166,0.03866233843296166,False
agg__despesas__ano__max__missing,0.03866233843296166,0.09748255502245569,missing_indicator,agg__despesas__ano__max,0.03866233843296166,0.03866233843296166,False
agg__despesas__id__max__missing,0.03866233843296166,0.09748255502245569,missing_indicator,agg__despesas__id__max,0.03866233843296166,0.03866233843296166,False
agg__despesas__id__mean__missing,0.03866233843296166,0.09748255502245569,missing_indicator,agg__despesas__id__mean,0.03866233843296166,0.03866233843296166,False
agg__despesas__funcao__mean__missing,0.03795959975114907,0.10015816557725193,missing_indicator,agg__despesas__funcao__mean,0.03795959975114907,0.03795959975114907,False
agg__despesas__programa__mean__missing,0.03795959975114907,0.10015816557725193,missing_indicator,agg__despesas__programa__mean,0.03795959975114907,0.03795959975114907,False
agg__despesas__funcao__sum__missing,0.03795959975114907,0.10015816557725193,missing_indicator,agg__despesas__funcao__sum,0.03795959975114907,0.03795959975114907,False
agg__despesas__programa__min__missing,0.03795959975114907,0.10015816557725193,missing_indicator,agg__despesas__programa__min,0.03795959975114907,0.03795959975114907,False
agg__despesas__acao__min__missing,0.03795959975114907,0.10015816557725193,missing_indicator,agg__despesas__acao__min,0.03795959975114907,0.03795959975114907,False
agg__despesas__acao__sum__missing,0.03795959975114907,0.10015816557725193,missing_indicator,agg__despesas__acao__sum,0.03795959975114907,0.03795959975114907,False
agg__despesas__subfuncao__sum__missing,0.03795959975114907,0.10015816557725193,missing_indicator,agg__despesas__subfuncao__sum,0.03795959975114907,0.03795959975114907,False
agg__despesas__acao__mean__missing,0.03795959975114907,0.10015816557725193,missing_indicator,agg__despesas__acao__mean,0.03795959975114907,0.03795959975114907,False
agg__despesas__acao__max__missing,0.03795959975114907,0.10015816557725193,missing_indicator,agg__despesas__acao__max,0.03795959975114907,0.03795959975114907,False
agg__despesas__subfuncao__min__missing,0.03795959975114907,0.10015816557725193,missing_indicator,agg__despesas__subfuncao__min,0.03795959975114907,0.03795959975114907,False
agg__despesas__numeroElemento__max__missing,0.03795959975114907,0.10015816557725193,missing_indicator,agg__despesas__numeroElemento__max,0.03795959975114907,0.03795959975114907,False
agg__despesas__numeroElemento__min__missing,0.03795959975114907,0.10015816557725193,missing_indicator,agg__despesas__numeroElemento__min,0.03795959975114907,0.03795959975114907,False
agg__despesas__numeroElemento__sum__missing,0.03795959975114907,0.10015816557725193,missing_indicator,agg__despesas__numeroElemento__sum,0.03795959975114907,0.03795959975114907,False
agg__despesas__programa__max__missing,0.03795959975114907,0.10015816557725193,missing_indicator,agg__despesas__programa__max,0.03795959975114907,0.03795959975114907,False
agg__despesas__funcao__max__missing,0.03795959975114907,0.10015816557725193,missing_indicator,agg__despesas__funcao__max,0.03795959975114907,0.03795959975114907,False
agg__despesas__subfuncao__mean__missing,0.03795959975114907,0.10015816557725193,missing_indicator,agg__despesas__subfuncao__mean,0.03795959975114907,0.03795959975114907,False
agg__despesas__subfuncao__max__missing,0.03795959975114907,0.10015816557725193,missing_indicator,agg__despesas__subfuncao__max,0.03795959975114907,0.03795959975114907,False
agg__despesas__funcao__min__missing,0.03795959975114907,0.10015816557725193,missing_indicator,agg__despesas__funcao__min,0.03795959975114907,0.03795959975114907,False
agg__despesas__programa__sum__missing,0.03795959975114907,0.10015816557725193,missing_indicator,agg__despesas__programa__sum,0.03795959975114907,0.03795959975114907,False
agg__despesas__numeroElemento__mean__missing,0.03795959975114907,0.10015816557725193,missing_indicator,agg__despesas__numeroElemento__mean,0.03795959975114907,0.03795959975114907,False
tfidf__proc__objeto__para aquisicoes,-0.03795788324528959,-0.20096316040162768,tfidf,proc__objeto,-0.03795788324528959,0.03795788324528959,False
tfidf__proc__fundamentoLegal__art,0.03762575746991375,0.26138274530008926,tfidf,proc__fundamentoLegal,0.03762575746991375,0.03762575746991375,False
tfidf__proc__fundamentoLegal__lei,0.03762575746991375,0.26138274530008926,tfidf,proc__fundamentoLegal,0.03762575746991375,0.03762575746991375,False
tfidf__proc__objeto__aquisicoes futuras,-0.037357410129914996,-0.18070186759001214,tfidf,proc__objeto,-0.037357410129914996,0.037357410129914996,False
tfidf__proc__objeto__registro,-0.03729029709680494,-0.01563482765849807,tfidf,proc__objeto,-0.03729029709680494,0.03729029709680494,False
agg__contratos__ano__min,0.03726073533871447,0.1314114755975215,numerica,agg__contratos__ano__min,0.03726073533871447,0.03726073533871447,False
tfidf__proc__objeto__registro de,-0.03717717005521522,-0.014524220366835705,tfidf,proc__objeto,-0.03717717005521522,0.03717717005521522,False
proc__modalidade_Tomada de Preço,0.03683428586794017,0.11466444070252177,one_hot,proc__modalidade,0.03683428586794017,0.03683428586794017,False
agg__participantes__itensProposta__situacao__nao_analisado__count,-0.03638998362257767,-0.013068481954731082,numerica,agg__participantes__itensProposta__situacao__nao_analisado__count,-0.03638998362257767,0.03638998362257767,False
tfidf__proc__objeto__precos,-0.03628939464197319,-0.017320185322947393,tfidf,proc__objeto,-0.03628939464197319,0.03628939464197319,False
tfidf__proc__objeto__de precos,-0.03620732302422626,-0.016314714034920307,tfidf,proc__objeto,-0.03620732302422626,0.03620732302422626,False
tfidf__proc__objeto__municipio de,0.03599525085491733,0.008709540443128466,tfidf,proc__objeto,0.03599525085491733,0.03599525085491733,False
agg__itensVencedores__unidadeMedida__nunique,-0.035775052600765384,0.003976957566344785,numerica,agg__itensVencedores__unidadeMedida__nunique,-0.035775052600765384,0.035775052600765384,True
agg__despesas__fonteRecurso__nunique__missing,0.035665868449641404,0.09957268735313861,missing_indicator,agg__despesas__fonteRecurso__nunique,0.035665868449641404,0.035665868449641404,False
tfidf__proc__fundamentoLegal__17,0.03509371620065656,0.0461822334497464,tfidf,proc__fundamentoLegal,0.03509371620065656,0.03509371620065656,False
tfidf__proc__fundamentoLegal__art 17,0.03509371620065656,0.0461822334497464,tfidf,proc__fundamentoLegal,0.03509371620065656,0.03509371620065656,False
tfidf__item__descricao__no,0.034929497655063334,0.04443247262695276,tfidf,item__descricao,0.034929497655063334,0.034929497655063334,False
tfidf__item__descricao__do,0.03427579091140675,0.07103973019209082,tfidf,item__descricao,0.03427579091140675,0.03427579091140675,False
agg__participantes__itensProposta__id__mean,0.03385707785714906,0.3240031138115583,numerica,agg__participantes__itensProposta__id__mean,0.03385707785714906,0.03385707785714906,False
agg__documentosRelacionados__count,0.03373078165765829,0.2606484475627699,numerica,agg__documentosRelacionados__count,0.03373078165765829,0.03373078165765829,False
agg__participantes__itensProposta__id__max,0.03370054852704859,0.32378328424080666,numerica,agg__participantes__itensProposta__id__max,0.03370054852704859,0.03370054852704859,False
dias_recebimento_envelopes,0.033654234263165446,0.1296355731075519,numerica,dias_recebimento_envelopes,0.033654234263165446,0.033654234263165446,False
tfidf__proc__objeto__precos de,-0.03316123001786889,-0.08685134817491227,tfidf,proc__objeto,-0.03316123001786889,0.03316123001786889,False
proc__formaContratacao_Pregão presencial,-0.03313019948119306,-0.22222346165972823,one_hot,proc__formaContratacao,-0.03313019948119306,0.03313019948119306,False
agg__participantes__itensProposta__situacao__desclassificado__count__missing,0.033105238004068525,0.09526951410772452,missing_indicator,agg__participantes__itensProposta__situacao__desclassificado__count,0.033105238004068525,0.033105238004068525,False
tfidf__proc__objeto__criciuma,0.03309356295567021,0.08733315245504276,tfidf,proc__objeto,0.03309356295567021,0.03309356295567021,False
tfidf__proc__objeto__pecas,-0.03271331592099575,-0.2505174574302422,tfidf,proc__objeto,-0.03271331592099575,0.03271331592099575,False
proc__formaJulgamento_MENOR PREÇO GLOBAL POR LOTE,-0.032522048349937153,-0.30608933273549116,one_hot,proc__formaJulgamento,-0.032522048349937153,0.032522048349937153,False
agg__documentosRelacionados__arquivo__nunique,0.032312011436067885,0.2558022210923185,numerica,agg__documentosRelacionados__arquivo__nunique,0.032312011436067885,0.032312011436067885,False
agg__documentosRelacionados__descricao__nunique,0.03230142484675433,0.25574152754147506,numerica,agg__documentosRelacionados__descricao__nunique,0.03230142484675433,0.03230142484675433,False
agg__itensVencedores__unidadeMedida__nunique__missing,-0.03223562660029703,-0.3041586303871463,missing_indicator,agg__itensVencedores__unidadeMedida__nunique,-0.03223562660029703,0.03223562660029703,True
agg__itensVencedores__descricao__nunique__missing,-0.03223562660029703,-0.3041586303871463,missing_indicator,agg__itensVencedores__descricao__nunique,-0.03223562660029703,0.03223562660029703,True
tfidf__proc__objeto__municipio,0.03206466072797003,-0.002263208700280911,tfidf,proc__objeto,0.03206466072797003,0.03206466072797003,False
proc__terminoRecebimentoEnvelopes__ordinal,0.03128781814429895,0.26773731376772064,numerica,proc__terminoRecebimentoEnvelopes__ordinal,0.03128781814429895,0.03128781814429895,False
proc__dataJulgamento__ordinal,0.03128227568183838,0.2674445613595202,numerica,proc__dataJulgamento__ordinal,0.03128227568183838,0.03128227568183838,False
proc__dataAberturaEnvelopes__ordinal,0.031276725889198054,0.2673995427750679,numerica,proc__dataAberturaEnvelopes__ordinal,0.031276725889198054,0.031276725889198054,False
tfidf__proc__objeto__de pecas,-0.03125061191381258,-0.24240879945075733,tfidf,proc__objeto,-0.03125061191381258,0.03125061191381258,False
proc__dataJulgamento__year,0.031176320948785165,0.2666544564685832,numerica,proc__dataJulgamento__year,0.031176320948785165,0.031176320948785165,False
proc__dataAberturaEnvelopes__year,0.031171995576607353,0.2666188884911126,numerica,proc__dataAberturaEnvelopes__year,0.031171995576607353,0.031171995576607353,False
proc__terminoRecebimentoEnvelopes__year,0.031140850709704865,0.2668747173809417,numerica,proc__terminoRecebimentoEnvelopes__year,0.031140850709704865,0.031140850709704865,False
tfidf__proc__fundamentoLegal__ii,0.030578563035269922,0.09419863974253645,tfidf,proc__fundamentoLegal,0.030578563035269922,0.030578563035269922,False
proc__modalidade_Dispensa de licitação,0.030392681002608158,0.04038345354512137,one_hot,proc__modalidade,0.030392681002608158,0.030392681002608158,False
proc__emailContato_compras@criciuma.sc.gov.br,0.030253559079856544,0.23586170600659467,one_hot,proc__emailContato,0.030253559079856544,0.030253559079856544,False
proc__inicioRecebimentoEnvelopes__ordinal,0.030165797456565148,0.26484610811185666,numerica,proc__inicioRecebimentoEnvelopes__ordinal,0.030165797456565148,0.030165797456565148,False
proc__dataHomologacao__ordinal,0.03005286163182003,0.2659703416616111,numerica,proc__dataHomologacao__ordinal,0.03005286163182003,0.03005286163182003,False
proc__inicioRecebimentoEnvelopes__year,0.029946912990635392,0.26435265603628694,numerica,proc__inicioRecebimentoEnvelopes__year,0.029946912990635392,0.029946912990635392,False
agg__itensVencedores__codigo__max,0.029720041668448542,0.26208041224607015,numerica,agg__itensVencedores__codigo__max,0.029720041668448542,0.029720041668448542,True
proc__formaJulgamento_CREDENCIAMENTO,0.029501627207806785,0.05379540662098709,one_hot,proc__formaJulgamento,0.029501627207806785,0.029501627207806785,False
proc__dataHomologacao__year,0.029154538578459843,0.2689474421677522,numerica,proc__dataHomologacao__year,0.029154538578459843,0.029154538578459843,False
proc__modalidade_Inexigibilidade de licitação,0.029102040708833328,0.10423225679077175,one_hot,proc__modalidade,0.029102040708833328,0.029102040708833328,False
tfidf__proc__objeto__pecas servicos,-0.02889376292569825,-0.21679028793316146,tfidf,proc__objeto,-0.02889376292569825,0.02889376292569825,False
agg__despesas__funcao__mean,0.028820200904365025,0.16931769017640608,numerica,agg__despesas__funcao__mean,0.028820200904365025,0.028820200904365025,False
proc__dataCriacao__ordinal,0.028366453435960295,0.2627283334100568,numerica,proc__dataCriacao__ordinal,0.028366453435960295,0.028366453435960295,False
agg__itensVencedores__numero__mean,-0.02786978831070126,-0.25307388822836885,numerica,agg__itensVencedores__numero__mean,-0.02786978831070126,0.02786978831070126,True
agg__itensVencedores__numero__max,-0.027864215469010647,-0.2527486489228428,numerica,agg__itensVencedores__numero__max,-0.027864215469010647,0.027864215469010647,True
agg__documentosRelacionados__tipo__nunique,0.027801153160182876,0.25093848332789986,numerica,agg__documentosRelacionados__tipo__nunique,0.027801153160182876,0.027801153160182876,False
agg__itensVencedores__numero__nunique,-0.027757078506515376,-0.25246308481105334,numerica,agg__itensVencedores__numero__nunique,-0.027757078506515376,0.027757078506515376,True
agg__itensVencedores__count,-0.027752496567349964,-0.25261938498800374,numerica,agg__itensVencedores__count,-0.027752496567349964,0.027752496567349964,True
tfidf__proc__fundamentoLegal__14133 2021,0.027693175148119486,0.19282394928340837,tfidf,proc__fundamentoLegal,0.027693175148119486,0.027693175148119486,False
tfidf__proc__fundamentoLegal__lei 14133,0.027693175148119486,0.19282394928340837,tfidf,proc__fundamentoLegal,0.027693175148119486,0.027693175148119486,False
tfidf__proc__fundamentoLegal__14133,0.027693175148119486,0.19282394928340837,tfidf,proc__fundamentoLegal,0.027693175148119486,0.027693175148119486,False
tfidf__proc__objeto__futuras na,-0.02769211068444161,-0.26798786835743166,tfidf,proc__objeto,-0.02769211068444161,0.02769211068444161,False
tfidf__proc__fundamentoLegal__2021,0.027687916960643693,0.19287282125507463,tfidf,proc__fundamentoLegal,0.027687916960643693,0.027687916960643693,False
tfidf__proc__fundamentoLegal__2021 art,0.027687916960643693,0.19287282125507463,tfidf,proc__fundamentoLegal,0.027687916960643693,0.027687916960643693,False
agg__participantes__itensProposta__situacao__venceu__count,-0.027611000606923917,-0.2519321813407387,numerica,agg__participantes__itensProposta__situacao__venceu__count,-0.027611000606923917,0.027611000606923917,False
anoArquivo,0.02748838657567423,0.26066253441567944,numerica,anoArquivo,0.02748838657567423,0.02748838657567423,False
proc__anoLicitacao,0.02748838657567423,0.26066253441567944,numerica,proc__anoLicitacao,0.02748838657567423,0.02748838657567423,False
proc__anoProcesso,0.02748838657567423,0.26066253441567944,numerica,proc__anoProcesso,0.02748838657567423,0.02748838657567423,False
proc__dataCriacao__year,0.027471128332960375,0.2600454749157952,numerica,proc__dataCriacao__year,0.027471128332960375,0.027471128332960375,False
